,abilities,attack,base_egg_steps,base_happiness,base_total,capture_rate,classfication,defense,experience_growth,height_m,hp,japanese_name,name,percentage_male,pokedex_number,sp_attack,sp_defense,speed,type1,type2,weight_kg,generation,is_legendary,images,Pokemon ID,Description
439,"['Natural Cure', 'Serene Grace', 'Friend Guard']",0.0,10240,140,220,50.39682539682539,Playhouse Pokémon,0.0,800000,0.6,38.976377952755904,Pinpukuピンプク,440 Happiny,0.0,440,2.717391304347826,21.428571428571427,14.285714285714285,normal,,24.4,4,0,images/440.png,440,Happiny is a Normal type Pokémon introduced in Generation 4.
440,"['Keen Eye', 'Tangled Feet', 'Big Pecks']",33.33333333333333,5120,35,411,10.714285714285714,Music Note Pokémon,17.77777777777778,1059860,0.5,29.527559055118108,Perapペラップ,441 Chatot,50.0,441,44.56521739130434,10.476190476190476,49.142857142857146,normal,flying,1.9,4,0,images/441.png,441,Chatot is a Normal/Flying type Pokémon introduced in Generation 4.
441,"['Pressure', 'Infiltrator']",48.333333333333336,7680,70,485,38.492063492063494,Forbidden Pokémon,45.77777777777778,1000000,1.0,19.291338582677163,Mikarugeミカルゲ,442 Spiritomb,50.0,442,44.56521739130434,41.90476190476191,17.142857142857142,ghost,dark,108.0,4,0,images/442.png,442,Spiritomb is a Ghost/Dark type Pokémon introduced in Generation 4.
442,"['Sand Veil', 'Rough Skin']",36.11111111111111,10240,70,300,16.666666666666664,Land Shark Pokémon,17.77777777777778,1250000,0.7,22.440944881889763,Fukamaruフカマル,443 Gible,50.0,443,16.304347826086957,11.904761904761903,21.142857142857142,dragon,ground,20.5,4,0,images/443.png,443,Gible is a Dragon/Ground type Pokémon introduced in Generation 4.
443,"['Sand Veil', 'Rough Skin']",47.22222222222222,10240,70,410,16.666666666666664,Cave Pokémon,26.666666666666668,1250000,1.4,26.37795275590551,Gabiteガバイト,444 Gabite,50.0,444,21.73913043478261,16.666666666666664,44.0,dragon,ground,56.0,4,0,images/444.png,444,Gabite is a Dragon/Ground type Pokémon introduced in Generation 4.
444,"['Sand Veil', 'Rough Skin']",91.66666666666666,10240,70,700,16.666666666666664,Mach Pokémon,48.888888888888886,1250000,1.9,42.1259842519685,Gaburiasガブリアス,445 Garchomp,50.0,445,59.78260869565217,35.714285714285715,49.71428571428572,dragon,ground,95.0,4,0,images/445.png,445,"Garchomp is a Dragon/Ground type Pokémon introduced in Generation 4. Garchomp is a large, bipedal, dragon-like Pokémon. Its body is mainly navy blue in color with some red and gold accents. It has a shark-like head with appendages on either side. It has long triangular fins protruding from its arms, and smaller fins on its tail. Garchomp draws its inspiration from several sources, including the hammerhead shark, elements of jet aircraft, and classic dragons from mythology. Garchomp is a pseudo-legendary Pokémon. It has a Mega Evolution, available in Generation 6 games."
445,"['Pickup', 'Thick Fat', 'Gluttony']",44.44444444444444,10240,70,390,18.650793650793652,Big Eater Pokémon,15.555555555555555,1250000,0.6,52.75590551181102,Gonbeゴンベ,446 Munchlax,88.1,446,16.304347826086957,30.952380952380956,0.0,normal,,105.0,4,0,images/446.png,446,Munchlax is a Normal type Pokémon introduced in Generation 4.
446,"['Steadfast', 'Inner Focus', 'Prankster']",36.11111111111111,6400,70,285,28.57142857142857,Emanation Pokémon,15.555555555555555,1059860,0.7,15.354330708661418,Rioluリオル,447 Riolu,88.1,447,13.586956521739127,9.523809523809524,31.428571428571427,fighting,,20.2,4,0,images/447.png,447,Riolu is a Fighting type Pokémon introduced in Generation 4.
447,"['Steadfast', 'Inner Focus', 'Justified']",77.77777777777779,6400,70,625,16.666666666666664,Aura Pokémon,36.888888888888886,1059860,1.2,27.165354330708663,Lucarioルカリオ,448 Lucario,88.1,448,70.65217391304348,23.809523809523807,61.142857142857146,fighting,steel,54.0,4,0,images/448.png,448,"Lucario is a Fighting/Steel type Pokémon introduced in Generation 4. Lucario is a bipedal canine-like Pokémon. It is blue and black in color with red eyes. It has round spikes protruding from the back of each forepaw and a third on its chest, as well as two pairs of aura sensors that are appendages hanging down from the back of its head. Lucario is based on the mythical creature Anubis, the jackal-headed god associated with mummification and the afterlife in ancient Egyptian religion. Lucario has a Mega Evolution, available in Generation 6 games."
448,"['Sand Stream', 'Sand Force']",37.22222222222222,7680,70,330,54.36507936507936,Hippo Pokémon,32.44444444444444,1250000,0.8,26.37795275590551,Hippopotasヒポポタス,449 Hippopotas,50.0,449,15.217391304347828,10.476190476190476,15.428571428571429,ground,,49.5,4,0,images/449.png,449,Hippopotas is a Ground type Pokémon introduced in Generation 4.
449,"['Sand Stream', 'Sand Force']",59.44444444444444,7680,70,525,22.61904761904762,Heavyweight Pokémon,50.22222222222222,1250000,2.0,42.1259842519685,Kabaldonカバルドン,450 Hippowdon,50.0,450,31.521739130434785,24.761904761904763,24.0,ground,,300.0,4,0,images/450.png,450,Hippowdon is a Ground type Pokémon introduced in Generation 4.
450,"['Battle Armor', 'Sniper', 'Keen Eye']",25.0,5120,70,330,46.42857142857143,Scorpion Pokémon,37.77777777777778,1250000,0.8,15.354330708661418,Scorupiスコルピ,451 Skorupi,50.0,451,10.869565217391305,16.666666666666664,34.285714285714285,poison,bug,12.0,4,0,images/451.png,451,Skorupi is a Poison/Bug type Pokémon introduced in Generation 4.
451,"['Battle Armor', 'Sniper', 'Keen Eye']",47.22222222222222,5120,70,500,16.666666666666664,Ogre Scorp Pokémon,46.66666666666666,1250000,1.3,27.165354330708663,Dorapionドラピオン,452 Drapion,50.0,452,27.173913043478255,26.190476190476197,51.42857142857142,poison,dark,61.5,4,0,images/452.png,452,"Drapion is a Poison/Dark type Pokémon introduced in Generation 4. Drapion is a purple, scorpion-like Pokémon. Its body is segmented and it stands on four pointed legs. It has two large claws at the front, the tips of which release poison, and a similar large pincer on its tail. It can rotate its head 180 degrees. Drapion typically reside in the desert, although they have been spotted in marshland. Although Drapion is Poison/Dark type, it evolves from Skorupi which is Poison/Bug type, thus loses its Bug type upon evolution - a rare occurrence for Pokémon."
452,"['Anticipation', 'Dry Skin', 'Poison Touch']",31.11111111111111,2560,100,300,54.36507936507936,Toxic Mouth Pokémon,15.555555555555555,1000000,0.7,18.50393700787401,Gureggruグレッグル,453 Croagunk,50.0,453,27.717391304347828,9.523809523809524,25.71428571428571,poison,fighting,23.0,4,0,images/453.png,453,Croagunk is a Poison/Fighting type Pokémon introduced in Generation 4.
453,"['Anticipation', 'Dry Skin', 'Poison Touch']",56.11111111111112,5120,70,490,28.57142857142857,Toxic Mouth Pokémon,26.666666666666668,1000000,1.3,32.28346456692913,Dokurogドクロッグ,454 Toxicroak,50.0,454,41.30434782608695,21.428571428571427,45.71428571428572,poison,fighting,44.4,4,0,images/454.png,454,Toxicroak is a Poison/Fighting type Pokémon introduced in Generation 4.
454,['Levitate'],52.77777777777778,6400,70,454,78.17460317460318,Bug Catcher Pokémon,29.77777777777777,1250000,1.4,28.74015748031496,Muskippaマスキッパ,455 Carnivine,50.0,455,43.47826086956522,24.761904761904763,23.42857142857143,grass,,27.0,4,0,images/455.png,455,Carnivine is a Grass type Pokémon introduced in Generation 4.
455,"['Swift Swim', 'Storm Drain', 'Water Veil']",24.444444444444443,5120,70,330,74.20634920634922,Wing Fish Pokémon,22.666666666666664,600000,0.4,18.89763779527559,Keikouoケイコウオ,456 Finneon,50.0,456,21.195652173913043,19.52380952380953,34.85714285714286,water,,7.0,4,0,images/456.png,456,Finneon is a Water type Pokémon introduced in Generation 4.
456,"['Swift Swim', 'Storm Drain', 'Water Veil']",35.55555555555556,5120,70,460,28.57142857142857,Neon Pokémon,31.555555555555557,600000,1.2,26.77165354330709,Neolantネオラント,457 Lumineon,50.0,457,32.065217391304344,31.428571428571427,49.142857142857146,water,,24.0,4,0,images/457.png,457,Lumineon is a Water type Pokémon introduced in Generation 4.
457,"['Swift Swim', 'Water Absorb', 'Water Veil']",8.333333333333332,6400,70,345,8.73015873015873,Kite Pokémon,20.0,1250000,1.0,17.322834645669293,Tamantaタマンタ,458 Mantyke,50.0,458,27.173913043478255,47.61904761904761,25.71428571428571,water,flying,65.0,4,0,images/458.png,458,Mantyke is a Water/Flying type Pokémon introduced in Generation 4.
458,"['Snow Warning', 'Soundproof']",31.666666666666664,5120,70,334,46.42857142857143,Frosted Tree Pokémon,20.0,1250000,1.0,23.228346456692915,Yukikaburiユキカブリ,459 Snover,50.0,459,28.26086956521739,19.047619047619047,20.0,grass,ice,50.5,4,0,images/459.png,459,Snover is a Grass/Ice type Pokémon introduced in Generation 4.
459,"['Snow Warning', 'Soundproof']",70.55555555555556,5120,70,594,22.61904761904762,Frosted Tree Pokémon,44.44444444444444,1250000,2.2,35.03937007874016,Yukinoohユキノオー,460 Abomasnow,50.0,460,66.30434782608695,40.47619047619048,14.285714285714285,grass,ice,135.5,4,0,images/460.png,460,"Abomasnow is a Grass/Ice type Pokémon introduced in Generation 4. Abomasnow has a Mega Evolution, available in Generation 6 games and Pokémon Go."
460,"['Pressure', 'Pickpocket']",63.888888888888886,5120,35,510,16.666666666666664,Sharp Claw Pokémon,26.666666666666668,1059860,1.1,27.165354330708663,Manyulaマニューラ,461 Weavile,50.0,461,19.021739130434785,30.952380952380956,68.57142857142857,dark,ice,34.0,4,0,images/461.png,461,Weavile is a Dark/Ice type Pokémon introduced in Generation 4.
461,"['Magnet Pull', 'Sturdy', 'Analytic']",36.11111111111111,5120,70,535,10.714285714285714,Magnet Area Pokémon,48.888888888888886,1000000,1.2,27.165354330708663,Jibacoilジバコイル,462 Magnezone,,462,65.21739130434783,33.33333333333333,31.428571428571427,electric,steel,180.0,4,0,images/462.png,462,Magnezone is an Electric/Steel type Pokémon introduced in Generation 4.
462,"['Own Tempo', 'Oblivious', 'Cloud Nine']",44.44444444444444,5120,70,515,10.714285714285714,Licking Pokémon,40.0,1000000,1.7,42.91338582677165,Berobeltベロベルト,463 Lickilicky,50.0,463,38.04347826086957,35.714285714285715,25.71428571428571,normal,,140.0,4,0,images/463.png,463,Lickilicky is a Normal type Pokémon introduced in Generation 4.
463,"['Lightningrod', 'Solid Rock', 'Reckless']",75.0,5120,70,535,10.714285714285714,Drill Pokémon,55.55555555555556,1250000,2.4,44.881889763779526,Dosidonドサイドン,464 Rhyperior,50.0,464,24.456521739130437,16.666666666666664,20.0,ground,rock,282.8,4,0,images/464.png,464,Rhyperior is a Ground/Rock type Pokémon introduced in Generation 4.
464,"['Chlorophyll', 'Leaf Guard', 'Regenerator']",52.77777777777778,5120,70,535,10.714285714285714,Vine Pokémon,53.333333333333336,1000000,2.0,38.976377952755904,Mojumboモジャンボ,465 Tangrowth,50.0,465,54.34782608695652,14.285714285714285,25.71428571428571,grass,,128.6,4,0,images/465.png,465,Tangrowth is a Grass type Pokémon introduced in Generation 4.
465,"['Motor Drive', 'Vital Spirit']",65.55555555555556,6400,70,540,10.714285714285714,Thunderbolt Pokémon,27.55555555555556,1000000,1.8,29.133858267716533,Elekibleエレキブル,466 Electivire,75.4,466,46.19565217391305,30.952380952380956,51.42857142857142,electric,,138.6,4,0,images/466.png,466,Electivire is an Electric type Pokémon introduced in Generation 4.
466,"['Flame Body', 'Vital Spirit']",50.0,6400,70,540,10.714285714285714,Blast Pokémon,27.55555555555556,1000000,1.6,29.133858267716533,Booburnブーバーン,467 Magmortar,75.4,467,62.5,35.714285714285715,44.57142857142857,fire,,68.0,4,0,images/467.png,467,Magmortar is a Fire type Pokémon introduced in Generation 4.
467,"['Hustle', 'Serene Grace', 'Super Luck']",25.0,2560,70,545,10.714285714285714,Jubilee Pokémon,40.0,800000,1.5,33.07086614173229,Togekissトゲキッス,468 Togekiss,88.1,468,59.78260869565217,45.23809523809524,42.85714285714285,fairy,flying,38.0,4,0,images/468.png,468,Togekiss is a Fairy/Flying type Pokémon introduced in Generation 4.
468,"['Speed Boost', 'Tinted Lens', 'Frisk']",39.44444444444444,5120,70,515,10.714285714285714,Ogre Darner Pokémon,36.0,1000000,1.9,33.46456692913386,Megayanmaメガヤンマ,469 Yanmega,50.0,469,57.60869565217392,17.142857142857142,51.42857142857142,bug,flying,51.5,4,0,images/469.png,469,Yanmega is a Bug/Flying type Pokémon introduced in Generation 4.
469,"['Leaf Guard', 'Chlorophyll']",58.333333333333336,8960,35,525,16.666666666666664,Verdant Pokémon,55.55555555555556,1000000,1.0,25.196850393700785,Leafiaリーフィア,470 Leafeon,88.1,470,27.173913043478255,21.428571428571427,51.42857142857142,grass,,25.5,4,0,images/470.png,470,Leafeon is a Grass type Pokémon introduced in Generation 4.
470,"['Snow Cloak', 'Ice Body']",30.55555555555556,8960,35,525,16.666666666666664,Fresh Snow Pokémon,46.66666666666666,1000000,0.8,25.196850393700785,Glaciaグレイシア,471 Glaceon,88.1,471,65.21739130434783,35.714285714285715,34.285714285714285,ice,,25.9,4,0,images/471.png,471,Glaceon is an Ice type Pokémon introduced in Generation 4.
471,"['Hyper Cutter', 'Sand Veil', 'Poison Heal']",50.0,5120,70,510,10.714285714285714,Fang Scorp Pokémon,53.333333333333336,1059860,2.0,29.133858267716533,Glionグライオン,472 Gliscor,50.0,472,19.021739130434785,26.190476190476197,51.42857142857142,ground,flying,42.5,4,0,images/472.png,472,Gliscor is a Ground/Flying type Pokémon introduced in Generation 4.
472,"['Oblivious', 'Snow Cloak', 'Thick Fat']",69.44444444444444,5120,70,530,18.650793650793652,Twin Tusk Pokémon,33.33333333333333,1250000,2.5,42.91338582677165,Mammooマンムー,473 Mamoswine,50.0,473,32.608695652173914,19.047619047619047,42.85714285714285,ice,ground,291.0,4,0,images/473.png,473,Mamoswine is an Ice/Ground type Pokémon introduced in Generation 4.
473,"['Adaptability', 'Download', 'Analytic']",41.66666666666667,5120,70,535,10.714285714285714,Virtual Pokémon,28.88888888888889,1000000,0.9,33.07086614173229,Porygon-zポリゴンＺ,474 Porygon-Z,,474,67.93478260869566,26.190476190476197,48.57142857142857,normal,,34.0,4,0,images/474.png,474,Porygon-Z is a Normal type Pokémon introduced in Generation 4.
474,"['Steadfast', 'Justified']",88.88888888888889,5120,35,618,16.666666666666664,Blade Pokémon,40.0,1250000,1.6,26.37795275590551,Erureidoエルレイド,475 Gallade,100.0,475,29.89130434782609,45.23809523809524,60.0,psychic,fighting,52.0,4,0,images/475.png,475,"Gallade is a Psychic/Fighting type Pokémon introduced in Generation 4. Gallade has a Mega Evolution, available in Omega Ruby/Alpha Sapphire. In Generation 9, a Paradox Pokémon Iron Valiant was discovered, which bears a striking resemblance to Gardevoir and Gallade."
475,"['Sturdy', 'Magnet Pull', 'Sand Force']",27.77777777777778,5120,70,525,22.61904761904762,Compass Pokémon,62.22222222222222,1000000,1.4,23.228346456692915,Dainoseダイノーズ,476 Probopass,50.0,476,35.32608695652174,61.90476190476191,20.0,rock,steel,340.0,4,0,images/476.png,476,Probopass is a Rock/Steel type Pokémon introduced in Generation 4.
476,"['Pressure', 'Frisk']",52.77777777777778,6400,35,525,16.666666666666664,Gripper Pokémon,57.77777777777777,800000,2.2,17.322834645669293,Yonoirヨノワール,477 Dusknoir,50.0,477,29.89130434782609,54.761904761904766,22.857142857142858,ghost,,106.6,4,0,images/477.png,477,Dusknoir is a Ghost type Pokémon introduced in Generation 4.
477,"['Snow Cloak', 'Cursed Body']",41.66666666666667,5120,70,480,28.57142857142857,Snow Land Pokémon,28.88888888888889,1000000,1.3,27.165354330708663,Yukimenokoユキメノコ,478 Froslass,0.0,478,38.04347826086957,23.809523809523807,60.0,ice,ghost,26.6,4,0,images/478.png,478,Froslass is an Ice/Ghost type Pokémon introduced in Generation 4.
478,['Levitate'],33.33333333333333,5120,70,520,16.666666666666664,Plasma Pokémon,45.33333333333333,1000000,0.3,19.291338582677163,Rotomロトム,479 Rotom,,479,51.63043478260869,41.42857142857143,46.285714285714285,electric,ghost,0.3,4,0,images/479.png,479,"Rotom is an Electric/Ghost type Pokémon introduced in Generation 4. Rotom has 5 alternate forms introduced in Pokémon Platinum. Rotom transforms when it possesses different household appliances: an oven (Heat Rotom), a washing machine (Wash Rotom), a refrigerator (Frost Rotom), a fan (Fan Rotom), and a lawnmower (Mow Rotom)."
479,['Levitate'],38.88888888888889,20480,140,580,0.0,Knowledge Pokémon,55.55555555555556,1250000,0.3,29.133858267716533,Yuxieユクシー,480 Uxie,,480,35.32608695652174,52.38095238095239,51.42857142857142,psychic,,0.3,4,1,images/480.png,480,Uxie is a Psychic type Pokémon introduced in Generation 4.
480,['Levitate'],55.55555555555556,20480,140,580,0.0,Emotion Pokémon,44.44444444444444,1250000,0.3,31.10236220472441,Emritエムリット,481 Mesprit,,481,51.63043478260869,40.47619047619048,42.85714285714285,psychic,,0.3,4,1,images/481.png,481,Mesprit is a Psychic type Pokémon introduced in Generation 4.
481,['Levitate'],66.66666666666666,20480,140,580,0.0,Willpower Pokémon,28.88888888888889,1250000,0.3,29.133858267716533,Agnomeアグノム,482 Azelf,,482,62.5,23.809523809523807,62.85714285714285,psychic,,0.3,4,1,images/482.png,482,Azelf is a Psychic type Pokémon introduced in Generation 4.
482,"['Pressure', 'Telepathy']",63.888888888888886,30720,0,680,0.0,Temporal Pokémon,51.11111111111111,1250000,5.4,38.976377952755904,Dialgaディアルガ,483 Dialga,,483,76.08695652173914,38.095238095238095,48.57142857142857,steel,dragon,683.0,4,1,images/483.png,483,Dialga is a Steel/Dragon type Pokémon introduced in Generation 4.
483,"['Pressure', 'Telepathy']",63.888888888888886,30720,0,680,0.0,Spatial Pokémon,42.22222222222222,1250000,4.2,35.03937007874016,Palkiaパルキア,484 Palkia,,484,76.08695652173914,47.61904761904761,54.285714285714285,water,dragon,336.0,4,1,images/484.png,484,Palkia is a Water/Dragon type Pokémon introduced in Generation 4.
